x,y,z,yaw
14.206572769953052,34.0,0.0,0.0
14.286384976525822,34.0,0.0,0.0
14.366197183098592,34.0,0.0,0.0
14.446009389671362,34.0,0.0,0.0
14.525821596244132,34.0,0.0,0.0
14.6056338028169,34.0,0.0,0.0
14.685446009389672,34.0,0.0,0.0
14.765258215962442,34.0,0.0,0.0
14.845070422535212,34.0,0.0,0.0
14.924882629107982,34.0,0.0,0.0
15.00469483568075,34.0,0.0,0.0
15.084507042253522,34.0,0.0,0.0
15.164319248826292,34.0,0.0,0.0
15.244131455399062,34.0,0.0,0.0
15.323943661971832,34.0,0.0,0.0
15.4037558685446,34.0,0.0,0.0
15.483568075117372,34.0,0.0,0.0
15.56338028169014,34.0,0.0,0.0
15.643192488262912,34.0,0.0,0.0
15.723004694835682,34.0,0.0,0.0
15.80281690140845,34.0,0.0,0.0
15.882629107981222,34.0,0.0,0.0
15.96244131455399,34.0,0.0,0.0
16.04225352112676,34.0,0.0,0.0
16.122065727699532,34.0,0.0,0.0
16.2018779342723,34.0,0.0,0.0
16.281690140845072,34.0,0.0,0.0
16.36150234741784,34.0,0.0,0.0
16.44131455399061,34.0,0.0,0.0
16.52112676056338,34.0,0.0,0.0
16.600938967136152,34.0,0.0,0.0
16.68075117370892,34.0,0.0,0.0
16.760563380281692,34.0,0.0,0.0
16.84037558685446,34.0,0.0,0.0
16.920187793427232,34.0,0.0,0.0
17.0,34.0,0.0,0.0
