x,y,z,yaw
3.0,19.36,2.0,1.5707963267948966
3.0,19.439999999999998,2.0,1.5707963267948966
3.0,19.52,2.0,1.5707963267948966
3.0,19.6,2.0,1.5707963267948966
3.0,19.68,2.0,1.5707963267948966
3.0,19.759999999999998,2.0,1.5707963267948966
3.0,19.84,2.0,1.5707963267948966
3.0,19.92,2.0,1.5707963267948966
3.0,20.0,2.0,1.5707963267948966
3.0,20.08,2.0,1.5707963267948966
3.0,20.16,2.0,1.5707963267948966
3.0,20.240000000000002,2.0,1.5707963267948966
3.0,20.32,2.0,1.5707963267948966
3.0,20.4,2.0,1.5707963267948966
3.0,20.48,2.0,1.5707963267948966
3.0,20.560000000000002,2.0,1.5707963267948966
3.0,20.64,2.0,1.5707963267948966
3.0,20.72,2.0,1.5707963267948966
3.0,20.8,2.0,1.5707963267948966
3.0,20.880000000000003,2.0,1.5707963267948966
3.0,20.96,2.0,1.5707963267948966
3.0,21.04,2.0,1.5707963267948966
3.0,21.12,2.0,1.5707963267948966
3.0,21.200000000000003,2.0,1.5707963267948966
3.0,21.28,2.0,1.5707963267948966
3.0,21.36,2.0,1.5707963267948966
3.0,21.439999999999998,2.0,1.5707963267948966
3.0,21.52,2.0,1.5707963267948966
3.0,21.6,2.0,1.5707963267948966
3.0,21.68,2.0,1.5707963267948966
3.0,21.759999999999998,2.0,1.5707963267948966
3.0,21.84,2.0,1.5707963267948966
3.0,21.92,2.0,1.5707963267948966
3.0,22.0,2.0,1.5707963267948966
3.0,22.08,2.0,1.5707963267948966
3.0,22.16,2.0,1.5707963267948966
3.0,22.24,2.0,1.5707963267948966
3.0,22.32,2.0,1.5707963267948966
3.0,22.4,2.0,1.5707963267948966
3.0,22.48,2.0,1.5707963267948966
3.0,22.56,2.0,1.5707963267948966
3.0,22.64,2.0,1.5707963267948966
3.0,22.72,2.0,1.5707963267948966
3.0,22.8,2.0,1.5707963267948966
3.0,22.88,2.0,1.5707963267948966
3.0,22.96,2.0,1.5707963267948966
3.0,23.04,2.0,1.5707963267948966
3.0,23.12,2.0,1.5707963267948966
